transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type
12085231431,268796,30-11-2013,10.0,5,-4,-1271.0,533.82,-5617.82,Flagship store
23976472456,269057,30-11-2013,12.0,6,3,449.0,141.435,1488.435,Flagship store
45722051154,270756,30-11-2013,12.0,6,3,622.0,195.93,2061.93,e-Shop
30762413475,274559,30-11-2013,4.0,3,3,250.0,78.75,828.75,e-Shop
8921737900,271424,30-11-2013,2.0,6,2,624.0,131.04,1379.04,MBR
55478817966,269042,30-11-2013,1.0,4,4,766.0,321.72,3385.72,MBR
74022438219,272797,30-11-2013,4.0,1,3,616.0,194.04,2042.04,TeleShop
75481720903,268714,30-11-2013,11.0,5,1,351.0,36.855,387.855,e-Shop
63595805526,268481,30-11-2013,11.0,6,3,377.0,118.755,1249.755,MBR
63664011794,268936,30-11-2013,3.0,1,-2,-672.0,141.12,-1485.12,e-Shop
64871148783,272622,30-11-2013,3.0,2,5,402.0,211.05,2221.05,e-Shop
75161284526,268387,30-11-2013,2.0,6,1,1436.0,150.78,1586.78,e-Shop
17817598623,267673,29-11-2013,5.0,3,-2,-482.0,101.22,-1065.22,e-Shop
29620386876,271103,29-11-2013,5.0,3,2,1350.0,283.5,2983.5,TeleShop
46284673983,274145,29-11-2013,10.0,3,5,240.0,126.0,1326.0,e-Shop
42295580137,275137,29-11-2013,4.0,3,3,485.0,152.775,1607.775,e-Shop
53609707920,271490,29-11-2013,10.0,5,-1,-116.0,12.18,-128.18,e-Shop
21058098825,271697,29-11-2013,6.0,5,2,1123.0,235.83,2481.83,e-Shop
42493892111,271784,29-11-2013,4.0,4,1,1387.0,145.635,1532.635,e-Shop
51535562529,271549,29-11-2013,1.0,1,3,976.0,307.44,3235.44,TeleShop
9943652087,272088,29-11-2013,4.0,1,3,218.0,68.67,722.67,e-Shop
35480534686,273907,29-11-2013,1.0,1,-2,-832.0,174.72,-1838.72,e-Shop
59325697605,274761,29-11-2013,8.0,3,2,150.0,31.5,331.5,TeleShop
57679265932,269905,29-11-2013,2.0,6,1,221.0,23.205,244.205,e-Shop
55131712634,273740,29-11-2013,9.0,3,2,648.0,136.08,1432.08,Flagship store
42448362185,272428,29-11-2013,10.0,6,5,290.0,152.25,1602.25,e-Shop
47837452777,269555,29-11-2013,11.0,6,3,313.0,98.595,1037.595,Flagship store
23841904687,267802,29-11-2013,4.0,2,5,1396.0,732.9,7712.9,MBR
27140992073,270563,29-11-2013,1.0,1,3,716.0,225.54,2373.54,TeleShop
99681883827,273459,29-11-2013,4.0,2,3,1427.0,449.505,4730.505,e-Shop
67062128695,274219,29-11-2013,4.0,4,2,1084.0,227.64,2395.64,TeleShop
65716076029,268679,29-11-2013,4.0,1,3,291.0,91.665,964.665,e-Shop
80632075198,267817,29-11-2013,4.0,1,-2,-1201.0,252.21,-2654.21,e-Shop
80927484036,271656,29-11-2013,1.0,1,-3,-422.0,132.93,-1398.93,TeleShop
82104617889,271355,29-11-2013,6.0,5,3,119.0,37.485,394.485,Flagship store
78898599507,273366,29-11-2013,11.0,6,4,551.0,231.42,2435.42,TeleShop
85944253857,274362,29-11-2013,1.0,2,2,1283.0,269.43,2835.43,e-Shop
6226575046,273539,28-11-2013,4.0,4,1,843.0,88.515,931.515,MBR
17285770452,268080,28-11-2013,1.0,4,4,354.0,148.68,1564.68,Flagship store
46509739379,273644,28-11-2013,11.0,5,4,536.0,225.12,2369.12,Flagship store
20047331969,270853,28-11-2013,3.0,1,3,447.0,140.805,1481.805,MBR
62718140026,267004,28-11-2013,4.0,1,2,152.0,31.92,335.92,e-Shop
62716227921,268268,28-11-2013,6.0,5,3,690.0,217.35,2287.35,MBR
32173092213,273930,28-11-2013,3.0,5,3,885.0,278.775,2933.775,Flagship store
47401968895,274437,28-11-2013,3.0,5,1,399.0,41.895,440.895,MBR
39619327206,272741,28-11-2013,6.0,5,4,1083.0,454.86,4786.86,MBR
59635237242,267498,28-11-2013,4.0,1,5,452.0,237.3,2497.3,e-Shop
56925953780,273088,28-11-2013,3.0,2,2,725.0,152.25,1602.25,Flagship store
81841420818,268632,28-11-2013,11.0,5,3,541.0,170.415,1793.415,e-Shop
88648937796,272585,28-11-2013,12.0,5,4,1242.0,521.64,5489.64,e-Shop
66562215227,272327,28-11-2013,1.0,4,2,456.0,95.76,1007.76,MBR
66850278677,266888,28-11-2013,7.0,5,2,1477.0,310.17,3264.17,e-Shop
68189092514,268003,28-11-2013,11.0,6,2,354.0,74.34,782.34,MBR
77032870309,271120,28-11-2013,10.0,6,5,,,,e-Shop
98033591743,274096,28-11-2013,4.0,2,1,78.0,8.19,86.19,e-Shop
75774536483,271586,28-11-2013,3.0,2,-2,-587.0,123.27,-1297.27,MBR
71028241442,266806,28-11-2013,4.0,1,4,209.0,87.78,923.78,e-Shop
67296961064,270005,28-11-2013,1.0,2,1,314.0,32.97,346.97,MBR
66978448982,273296,28-11-2013,4.0,3,4,1144.0,480.48,5056.48,MBR
90070094875,272580,28-11-2013,2.0,6,2,1075.0,225.75,2375.75,TeleShop
75491888580,273536,28-11-2013,11.0,5,1,1443.0,151.515,1594.515,e-Shop
55971000486,269396,27-11-2013,8.0,3,4,297.0,124.74,1312.74,Flagship store
25496147958,269702,27-11-2013,4.0,4,2,881.0,185.01,1947.01,e-Shop
9277602785,274722,27-11-2013,3.0,5,4,1035.0,434.7,4574.7,MBR
10726102624,267924,27-11-2013,4.0,1,2,385.0,80.85,850.85,Flagship store
6605312122,274192,27-11-2013,1.0,1,4,728.0,305.76,3217.76,Flagship store
29006052005,267915,27-11-2013,1.0,1,2,374.0,78.54,826.54,e-Shop
17101262952,274259,27-11-2013,11.0,5,4,1293.0,543.06,5715.06,Flagship store
85496594077,267199,27-11-2013,1.0,1,-4,-366.0,153.72,-1617.72,e-Shop
78090056385,271721,27-11-2013,12.0,6,2,345.0,72.45,762.45,Flagship store
90003082557,268595,27-11-2013,11.0,5,3,805.0,253.575,2668.575,e-Shop
63664011794,268936,27-11-2013,3.0,1,-2,-672.0,141.12,-1485.12,e-Shop
25019842828,273302,26-11-2013,2.0,6,4,1173.0,492.66,5184.66,e-Shop
12711236844,268669,26-11-2013,11.0,6,5,1472.0,772.8,8132.8,e-Shop
29880802496,269655,26-11-2013,4.0,1,1,819.0,85.995,904.995,e-Shop
35308880657,272883,26-11-2013,7.0,5,4,1161.0,487.62,5131.62,TeleShop
225590919,269424,26-11-2013,11.0,5,3,521.0,164.115,1727.115,e-Shop
61295740582,271317,26-11-2013,3.0,5,1,1076.0,112.98,1188.98,TeleShop
53609707920,271490,26-11-2013,10.0,5,1,116.0,12.18,128.18,e-Shop
24154088584,269407,26-11-2013,11.0,6,3,87.0,27.405,288.405,e-Shop
34088369445,267078,26-11-2013,7.0,5,3,588.0,185.22,1949.22,e-Shop
49787067386,272144,26-11-2013,3.0,1,5,325.0,170.625,1795.625,TeleShop
54377774372,270496,26-11-2013,10.0,3,5,755.0,396.375,4171.375,MBR
10377581802,271139,26-11-2013,1.0,4,4,687.0,288.54,3036.54,TeleShop
36385142331,268250,26-11-2013,12.0,6,5,902.0,473.55,4983.55,e-Shop
14155489669,271702,26-11-2013,10.0,5,2,1263.0,265.23,2791.23,TeleShop
88330741272,272820,26-11-2013,5.0,3,5,1190.0,624.75,6574.75,TeleShop
66088793361,270884,26-11-2013,1.0,4,3,785.0,247.275,2602.275,e-Shop
92346977532,270465,26-11-2013,5.0,3,2,1027.0,215.67,2269.67,MBR
72704549521,271154,26-11-2013,3.0,2,1,258.0,27.09,285.09,e-Shop
66022020963,271059,26-11-2013,11.0,5,1,1287.0,135.135,1422.135,TeleShop
8535912263,270889,25-11-2013,2.0,6,5,1217.0,638.925,6723.925,MBR
44239665472,269474,25-11-2013,8.0,3,4,837.0,351.54,3699.54,TeleShop
4944140003,274976,25-11-2013,1.0,2,1,590.0,61.95,651.95,TeleShop
53465042700,271018,25-11-2013,12.0,5,5,386.0,202.65,2132.65,MBR
15893698766,270372,25-11-2013,10.0,5,-4,-735.0,308.7,-3248.7,MBR
36124192141,270433,25-11-2013,5.0,3,2,100.0,21.0,221.0,MBR
47987959088,270064,25-11-2013,10.0,5,1,1357.0,142.485,1499.485,Flagship store
763024344,271810,25-11-2013,11.0,5,4,1258.0,528.36,5560.36,Flagship store
20146394061,268092,25-11-2013,1.0,2,4,472.0,198.24,2086.24,e-Shop
28694690707,272703,25-11-2013,7.0,5,4,444.0,186.48,1962.48,MBR
60660792909,274386,25-11-2013,1.0,4,2,581.0,122.01,1284.01,MBR
10329790150,270450,25-11-2013,10.0,3,4,209.0,87.78,923.78,e-Shop
10329790150,270450,25-11-2013,10.0,3,4,209.0,87.78,923.78,e-Shop
33835084573,269729,25-11-2013,10.0,6,2,1022.0,214.62,2258.62,Flagship store
64183971618,272670,25-11-2013,4.0,4,3,1102.0,347.13,3653.13,Flagship store
83273621796,269306,25-11-2013,3.0,5,-5,-692.0,363.3,-3823.3,MBR
87397795037,270091,25-11-2013,4.0,1,1,341.0,35.805,376.805,TeleShop
71405509696,271066,25-11-2013,12.0,5,4,1452.0,609.84,6417.84,e-Shop
97013888577,267792,25-11-2013,12.0,5,-2,-1045.0,219.45,-2309.45,TeleShop
80799703253,271498,25-11-2013,5.0,3,5,1102.0,578.55,6088.55,Flagship store
85165256659,273205,25-11-2013,5.0,3,4,455.0,191.1,2011.1,TeleShop
70341801296,272098,25-11-2013,3.0,5,5,861.0,452.025,4757.025,MBR
66304754717,271017,25-11-2013,2.0,6,5,988.0,518.7,5458.7,TeleShop
20543957547,268544,24-11-2013,10.0,5,1,112.0,11.76,123.76,Flagship store
503985994,269948,24-11-2013,2.0,6,3,81.0,25.515,268.515,e-Shop
2992110761,273564,24-11-2013,7.0,5,3,1365.0,429.975,4524.975,Flagship store
22892369070,267014,24-11-2013,10.0,6,4,439.0,184.38,1940.38,TeleShop
9759648316,269869,24-11-2013,3.0,1,3,847.0,266.805,2807.805,e-Shop
4403640516,274339,24-11-2013,4.0,4,2,335.0,70.35,740.35,TeleShop
54183105533,269452,24-11-2013,9.0,3,3,683.0,215.145,2264.145,TeleShop
37046462109,273251,24-11-2013,10.0,6,2,164.0,34.44,362.44,Flagship store
41641560203,266878,24-11-2013,6.0,5,3,652.0,205.38,2161.38,TeleShop
74210117312,274808,24-11-2013,12.0,5,3,435.0,137.025,1442.025,TeleShop
76577278525,268360,24-11-2013,4.0,4,5,1217.0,638.925,6723.925,e-Shop
85496594077,267199,24-11-2013,1.0,1,4,366.0,153.72,1617.72,e-Shop
25445751255,273592,23-11-2013,4.0,1,3,1057.0,332.955,3503.955,TeleShop
49441287,268804,23-11-2013,11.0,6,3,279.0,87.885,924.885,Flagship store
48245559552,272162,23-11-2013,3.0,1,3,678.0,213.57,2247.57,MBR
22783818470,272145,23-11-2013,4.0,1,5,255.0,133.875,1408.875,TeleShop
33909334455,275163,23-11-2013,3.0,2,2,1328.0,278.88,2934.88,TeleShop
56910670909,266901,23-11-2013,1.0,4,1,1034.0,108.57,1142.57,MBR
63016574421,273693,23-11-2013,11.0,6,5,1323.0,694.575,7309.575,TeleShop
23151091056,269500,23-11-2013,4.0,3,1,400.0,42.0,442.0,e-Shop
45427565403,269400,23-11-2013,4.0,3,3,1106.0,348.39,3666.39,
144983693,271614,23-11-2013,6.0,5,3,743.0,234.045,2463.045,TeleShop
29433915412,273924,23-11-2013,11.0,6,1,114.0,11.97,125.97,TeleShop
6342361335,272809,23-11-2013,1.0,2,1,539.0,56.595,595.595,e-Shop
36842541975,274943,23-11-2013,3.0,5,5,860.0,451.5,4751.5,e-Shop
11265826781,273308,23-11-2013,4.0,4,4,462.0,194.04,2042.04,MBR
95167969410,271425,23-11-2013,11.0,5,1,1397.0,146.685,1543.685,Flagship store
70553332101,269719,23-11-2013,5.0,3,2,623.0,130.83,1376.83,Flagship store
74355594801,271313,23-11-2013,4.0,3,3,168.0,52.92,556.92,Flagship store
65962077023,274090,23-11-2013,6.0,5,3,72.0,22.68,238.68,TeleShop
68951654387,275018,23-11-2013,3.0,5,4,1155.0,485.1,5105.1,e-Shop
80632075198,267817,23-11-2013,4.0,1,2,1201.0,252.21,2654.21,e-Shop
92767298366,274700,23-11-2013,3.0,5,1,1495.0,156.975,1651.975,e-Shop
73217600772,274688,23-11-2013,7.0,5,4,636.0,267.12,2811.12,e-Shop
81667704025,270286,23-11-2013,10.0,6,3,1179.0,371.385,3908.385,e-Shop
9063157777,274923,22-11-2013,1.0,1,1,567.0,59.535,626.535,MBR
30519640269,267635,22-11-2013,6.0,5,2,949.0,199.29,2097.29,e-Shop
24882492583,267621,22-11-2013,3.0,2,2,508.0,106.68,1122.68,MBR
24421349689,274645,22-11-2013,12.0,5,4,1109.0,465.78,4901.78,Flagship store
60191921466,269200,22-11-2013,12.0,5,3,406.0,127.89,1345.89,e-Shop
30258447780,273737,22-11-2013,1.0,1,5,216.0,113.4,1193.4,e-Shop
12085231431,268796,22-11-2013,10.0,5,4,1271.0,533.82,5617.82,Flagship store
11563570235,269716,22-11-2013,12.0,5,3,1200.0,378.0,3978.0,e-Shop
11563570235,269716,22-11-2013,12.0,5,3,1200.0,378.0,3978.0,e-Shop
60349204999,268835,22-11-2013,11.0,6,1,549.0,57.645,606.645,MBR
60429711724,273440,22-11-2013,3.0,2,-2,-831.0,174.51,-1836.51,MBR
53833737600,268716,22-11-2013,3.0,1,5,552.0,289.8,3049.8,e-Shop
56824774304,272929,22-11-2013,11.0,5,5,967.0,507.675,5342.675,e-Shop
4747580037,272368,22-11-2013,11.0,5,1,1306.0,137.13,1443.13,Flagship store
4457122330,273708,22-11-2013,3.0,1,2,1466.0,307.86,3239.86,Flagship store
14960915856,267211,22-11-2013,10.0,5,5,253.0,132.825,1397.825,e-Shop
6820703680,270710,22-11-2013,5.0,3,5,380.0,199.5,2099.5,Flagship store
96782408383,270864,22-11-2013,3.0,2,1,1451.0,152.355,1603.355,e-Shop
94023191277,266958,22-11-2013,5.0,3,2,395.0,82.95,872.95,e-Shop
75774536483,271586,22-11-2013,3.0,2,2,587.0,123.27,1297.27,MBR
90665801025,270344,22-11-2013,11.0,6,1,290.0,30.45,320.45,e-Shop
67363699182,273140,22-11-2013,1.0,4,5,1337.0,701.925,7386.925,Flagship store
77353742330,272117,22-11-2013,8.0,3,-1,-1094.0,114.87,-1208.87,e-Shop
83347539644,272198,22-11-2013,10.0,6,5,861.0,452.025,4757.025,Flagship store
32002387870,271488,21-11-2013,7.0,5,3,1432.0,451.08,4747.08,Flagship store
51110074893,274204,21-11-2013,4.0,4,4,1045.0,438.9,4618.9,MBR
22315252729,273928,21-11-2013,3.0,1,4,1214.0,509.88,5365.88,e-Shop
26055379664,266989,21-11-2013,10.0,3,3,122.0,38.43,404.43,e-Shop
57447676374,271072,21-11-2013,3.0,1,2,295.0,61.95,651.95,TeleShop
17602977519,272514,21-11-2013,3.0,5,1,1144.0,120.12,1264.12,e-Shop
46243615038,271733,21-11-2013,5.0,3,2,1291.0,271.11,2853.11,MBR
405375008,269708,21-11-2013,4.0,1,4,615.0,258.3,2718.3,TeleShop
23518497045,269005,21-11-2013,4.0,1,-2,-1109.0,232.89,-2450.89,MBR
97013888577,267792,21-11-2013,12.0,5,2,1045.0,219.45,2309.45,TeleShop
90526321894,274629,21-11-2013,12.0,6,3,1435.0,452.025,4757.025,MBR
86222996122,273768,21-11-2013,5.0,3,2,1305.0,274.05,2884.05,Flagship store
65805531087,268016,21-11-2013,10.0,6,4,339.0,142.38,1498.38,e-Shop
80927484036,271656,21-11-2013,1.0,1,3,422.0,132.93,1398.93,TeleShop
92329786418,270823,21-11-2013,4.0,4,5,339.0,177.975,1872.975,MBR
92127180267,272440,21-11-2013,1.0,4,2,977.0,205.17,2159.17,Flagship store
63664011794,268936,21-11-2013,3.0,1,2,672.0,141.12,1485.12,e-Shop
99358505664,271404,21-11-2013,4.0,4,1,395.0,41.475,436.475,e-Shop
88934411486,269657,21-11-2013,12.0,6,4,1236.0,519.12,5463.12,Flagship store
67952214352,269655,21-11-2013,11.0,6,4,1498.0,629.16,6621.16,TeleShop
77397626308,273359,21-11-2013,11.0,6,1,692.0,72.66,764.66,Flagship store
46586231174,267749,20-11-2013,4.0,4,3,1106.0,348.39,3666.39,TeleShop
40309002020,270823,20-11-2013,5.0,3,1,1227.0,128.835,1355.835,e-Shop
5553482422,273682,20-11-2013,1.0,1,-3,-368.0,115.92,-1219.92,MBR
34826120734,273027,20-11-2013,8.0,3,2,500.0,105.0,1105.0,Flagship store
52510653873,274540,20-11-2013,2.0,6,3,382.0,120.33,1266.33,TeleShop
53724843479,273350,20-11-2013,4.0,1,1,138.0,14.49,152.49,Flagship store
18436009999,273292,20-11-2013,7.0,5,5,620.0,325.5,3425.5,Flagship store
54069703869,270895,20-11-2013,5.0,3,5,95.0,49.875,524.875,TeleShop
9641994981,275172,20-11-2013,10.0,6,1,213.0,22.365,235.365,MBR
17817598623,267673,20-11-2013,5.0,3,2,482.0,101.22,1065.22,e-Shop
42814516248,267926,20-11-2013,9.0,3,3,407.0,128.205,1349.205,Flagship store
85496173007,271364,20-11-2013,10.0,3,1,1218.0,127.89,1345.89,MBR
93882826888,275227,20-11-2013,10.0,3,2,552.0,115.92,1219.92,MBR
94009945192,273934,20-11-2013,4.0,3,5,1331.0,698.775,7353.775,e-Shop
83273621796,269306,20-11-2013,3.0,5,5,692.0,363.3,3823.3,MBR
19694189865,270406,19-11-2013,10.0,5,5,1263.0,663.075,6978.075,e-Shop
25047846918,275129,19-11-2013,1.0,2,1,727.0,76.335,803.335,TeleShop
51680494978,273824,19-11-2013,9.0,3,1,996.0,104.58,1100.58,e-Shop
35480534686,273907,19-11-2013,1.0,1,2,832.0,174.72,1838.72,e-Shop
7560799922,267053,19-11-2013,8.0,3,1,830.0,87.15,917.15,e-Shop
38146152393,270269,19-11-2013,10.0,6,5,734.0,385.35,4055.35,MBR
97455130003,270644,19-11-2013,10.0,3,5,210.0,110.25,1160.25,MBR
91473276082,274460,19-11-2013,6.0,5,2,601.0,126.21,1328.21,MBR
70566307106,273908,19-11-2013,11.0,5,2,1421.0,298.41,3140.41,e-Shop
86471366867,272724,19-11-2013,10.0,3,3,931.0,293.265,3086.265,e-Shop
68411644844,269979,19-11-2013,10.0,6,5,506.0,265.65,2795.65,Flagship store
89274514782,271236,19-11-2013,11.0,6,1,513.0,53.865,566.865,e-Shop
90547638606,268817,19-11-2013,3.0,2,3,1097.0,345.555,3636.555,Flagship store
69169159670,269516,19-11-2013,4.0,2,4,1201.0,504.42,5308.42,MBR
80270266851,274657,19-11-2013,3.0,1,3,1131.0,356.265,3749.265,MBR
99042843811,268885,19-11-2013,1.0,1,1,819.0,85.995,904.995,Flagship store
19793012256,267247,18-11-2013,12.0,5,1,396.0,41.58,437.58,MBR
56904114319,272122,18-11-2013,1.0,4,3,840.0,264.6,2784.6,e-Shop
47000257543,273014,18-11-2013,6.0,5,4,1433.0,601.86,6333.86,TeleShop
20590053217,273500,18-11-2013,10.0,6,4,1059.0,444.78,4680.78,e-Shop
60429711724,273440,18-11-2013,3.0,2,2,831.0,174.51,1836.51,MBR
10861410733,274748,18-11-2013,11.0,5,3,504.0,158.76,1670.76,Flagship store
12265011538,270387,18-11-2013,5.0,3,5,911.0,478.275,5033.275,e-Shop
59398606270,273350,18-11-2013,12.0,6,3,1271.0,400.365,4213.365,e-Shop
24989842859,267258,18-11-2013,8.0,3,1,549.0,57.645,606.645,TeleShop
41312798981,271665,18-11-2013,11.0,5,-1,-1455.0,152.775,-1607.775,e-Shop
24129475595,274824,18-11-2013,1.0,2,5,628.0,329.7,3469.7,TeleShop
54634875448,275139,18-11-2013,3.0,2,3,286.0,90.09,948.09,e-Shop
40160646399,268812,18-11-2013,12.0,6,5,631.0,331.275,3486.275,MBR
95859553960,267886,18-11-2013,6.0,5,3,998.0,314.37,3308.37,e-Shop
73517126109,270554,18-11-2013,3.0,1,5,463.0,243.075,2558.075,e-Shop
90754948132,272470,18-11-2013,1.0,1,4,131.0,55.02,579.02,e-Shop
89539931184,268509,18-11-2013,12.0,6,3,1083.0,341.145,3590.145,e-Shop
71653185996,270539,18-11-2013,10.0,5,2,222.0,46.62,490.62,MBR
76663033882,271353,18-11-2013,4.0,4,3,1218.0,383.67,4037.67,Flagship store
5375915743,267508,17-11-2013,4.0,1,3,778.0,245.07,2579.07,e-Shop
4392473962,272316,17-11-2013,3.0,5,3,1361.0,428.715,4511.715,e-Shop
49919333273,270458,17-11-2013,8.0,3,-4,-1486.0,624.12,-6568.12,TeleShop
27801283097,268664,17-11-2013,5.0,3,5,1179.0,618.975,6513.975,TeleShop
3371465443,274059,17-11-2013,9.0,3,3,1471.0,463.365,4876.365,TeleShop
21964060608,267768,17-11-2013,2.0,6,5,334.0,175.35,1845.35,Flagship store
44589474891,270744,17-11-2013,1.0,2,-3,-528.0,166.32,-1750.32,Flagship store
51831537545,272900,17-11-2013,8.0,3,2,620.0,130.2,1370.2,MBR
31577087495,267307,17-11-2013,8.0,3,3,806.0,253.89,2671.89,MBR
13026363883,274902,17-11-2013,4.0,1,1,1135.0,119.175,1254.175,e-Shop
52688748780,273099,17-11-2013,8.0,3,2,939.0,197.19,2075.19,TeleShop
32171110544,267155,17-11-2013,3.0,2,5,1097.0,575.925,6060.925,e-Shop
48251602750,270258,17-11-2013,12.0,5,1,322.0,33.81,355.81,MBR
34272247981,267415,17-11-2013,6.0,5,5,1071.0,562.275,5917.275,e-Shop
58933992299,266855,17-11-2013,3.0,1,2,1349.0,283.29,2981.29,e-Shop
45769321444,268266,17-11-2013,4.0,2,2,720.0,151.2,1591.2,e-Shop
61589428369,274463,17-11-2013,12.0,6,2,446.0,93.66,985.66,e-Shop
70234905603,267208,17-11-2013,1.0,1,5,579.0,303.975,3198.975,Flagship store
94505813275,274772,17-11-2013,1.0,2,4,1072.0,450.24,4738.24,TeleShop
79582108950,273582,17-11-2013,7.0,5,3,420.0,132.3,1392.3,Flagship store
96433587064,271377,17-11-2013,3.0,2,3,787.0,247.905,2608.905,TeleShop
10035233967,275079,16-11-2013,4.0,3,5,422.0,221.55,2331.55,Flagship store
42326945587,271650,16-11-2013,4.0,3,-5,-1187.0,623.175,-6558.175,MBR
36082665361,267019,16-11-2013,1.0,2,3,733.0,230.895,2429.895,e-Shop
7457826583,273156,16-11-2013,4.0,1,5,1193.0,626.325,6591.325,e-Shop
23518497045,269005,16-11-2013,4.0,1,2,1109.0,232.89,2450.89,MBR
41173082154,267045,16-11-2013,10.0,6,2,1033.0,216.93,2282.93,MBR
45180046500,272629,16-11-2013,1.0,2,4,481.0,202.02,2126.02,e-Shop
17622962928,270976,16-11-2013,1.0,2,1,1439.0,151.095,1590.095,e-Shop
14535478972,274152,16-11-2013,5.0,3,4,603.0,253.26,2665.26,Flagship store
55342345815,268024,16-11-2013,1.0,1,1,848.0,89.04,937.04,MBR
2009469779,273194,16-11-2013,3.0,5,4,801.0,336.42,3540.42,e-Shop
17167085630,267629,16-11-2013,1.0,1,5,663.0,348.075,3663.075,MBR
4623545525,269659,16-11-2013,9.0,3,-5,-164.0,86.1,-906.1,MBR
38095479069,271744,16-11-2013,4.0,2,1,1278.0,134.19,1412.19,MBR
73209343212,274724,16-11-2013,12.0,5,4,1147.0,481.74,5069.74,e-Shop
82979925792,269306,16-11-2013,8.0,3,4,83.0,34.86,366.86,e-Shop
81484744075,270590,16-11-2013,10.0,6,-2,-568.0,119.28,-1255.28,e-Shop
78576500715,268874,16-11-2013,6.0,5,5,1156.0,606.9,6386.9,Flagship store
66117141546,274810,16-11-2013,3.0,1,1,708.0,74.34,782.34,e-Shop
71144839616,271544,16-11-2013,7.0,5,3,286.0,90.09,948.09,e-Shop
71976180879,272555,16-11-2013,7.0,5,2,1432.0,300.72,3164.72,Flagship store
80089928321,271778,16-11-2013,2.0,6,3,639.0,201.285,2118.285,TeleShop
86959655984,271239,16-11-2013,4.0,2,5,1410.0,740.25,7790.25,MBR
15893698766,270372,15-11-2013,10.0,5,4,735.0,308.7,3248.7,MBR
10632280445,275048,15-11-2013,1.0,2,5,698.0,366.45,3856.45,TeleShop
40234442664,274153,15-11-2013,4.0,1,4,990.0,415.8,4375.8,MBR
60454546008,269677,15-11-2013,1.0,1,2,1135.0,238.35,2508.35,TeleShop
46017516329,271868,15-11-2013,1.0,1,3,231.0,72.765,765.765,Flagship store
12164588630,270262,15-11-2013,3.0,2,-2,-1059.0,222.39,-2340.39,Flagship store
13116124711,270842,15-11-2013,12.0,5,5,1191.0,625.275,6580.275,e-Shop
47860969517,270458,15-11-2013,8.0,3,5,1203.0,631.575,6646.575,e-Shop
38817902046,274523,15-11-2013,1.0,2,2,1028.0,215.88,2271.88,Flagship store
44589474891,270744,15-11-2013,1.0,2,3,528.0,166.32,1750.32,Flagship store
24198379467,271862,15-11-2013,12.0,6,-2,-1160.0,243.6,-2563.6,e-Shop
57707492292,271441,15-11-2013,3.0,2,2,574.0,120.54,1268.54,Flagship store
80093314617,271161,15-11-2013,1.0,1,5,1264.0,663.6,6983.6,MBR
67730179963,272722,15-11-2013,3.0,5,-4,-274.0,115.08,-1211.08,TeleShop
98703100398,271893,15-11-2013,4.0,3,-4,-619.0,259.98,-2735.98,e-Shop
79853182955,269244,15-11-2013,10.0,6,1,712.0,74.76,786.76,MBR
65781965127,267682,15-11-2013,11.0,5,1,1046.0,109.83,1155.83,e-Shop
66276488194,272038,15-11-2013,2.0,6,-2,-955.0,200.55,-2110.55,e-Shop
85791685668,270350,15-11-2013,11.0,6,5,1370.0,719.25,7569.25,Flagship store
7046193868,275252,14-11-2013,7.0,5,1,652.0,68.46,720.46,e-Shop
11468933107,267264,14-11-2013,10.0,5,1,1393.0,146.265,1539.265,TeleShop
40741373723,273220,14-11-2013,7.0,5,4,534.0,224.28,2360.28,Flagship store
34935943527,268243,14-11-2013,3.0,1,3,1456.0,458.64,4826.64,e-Shop
4740594593,274493,14-11-2013,7.0,5,2,314.0,65.94,693.94,TeleShop
60346032375,270767,14-11-2013,4.0,3,1,855.0,89.775,944.775,e-Shop
46989646717,274331,14-11-2013,1.0,4,3,655.0,206.325,2171.325,Flagship store
58050932649,271981,14-11-2013,10.0,6,2,542.0,113.82,1197.82,e-Shop
62756577276,270210,14-11-2013,3.0,5,1,679.0,71.295,750.295,Flagship store
13946470738,273217,14-11-2013,3.0,1,4,1107.0,464.94,4892.94,e-Shop
6167340284,267655,14-11-2013,4.0,1,1,164.0,17.22,181.22,e-Shop
74062863878,272638,14-11-2013,3.0,1,4,1167.0,490.14,5158.14,Flagship store
65202497925,268438,14-11-2013,6.0,5,4,1216.0,510.72,5374.72,MBR
99858040733,274786,14-11-2013,8.0,3,3,98.0,30.87,324.87,e-Shop
99027151216,272086,14-11-2013,9.0,3,2,1144.0,240.24,2528.24,e-Shop
67810870997,273155,14-11-2013,4.0,4,1,623.0,65.415,688.415,MBR
85489227221,271873,14-11-2013,10.0,5,4,961.0,403.62,4247.62,e-Shop
96900649820,271582,14-11-2013,2.0,6,4,145.0,60.9,640.9,TeleShop
77353742330,272117,14-11-2013,8.0,3,1,1094.0,114.87,1208.87,e-Shop
73189116899,270608,14-11-2013,6.0,5,4,1059.0,444.78,4680.78,TeleShop
3773640816,271046,13-11-2013,10.0,3,5,1009.0,529.725,5574.725,e-Shop
20902786498,268679,13-11-2013,11.0,6,5,1009.0,529.725,5574.725,e-Shop
48611664092,274326,13-11-2013,8.0,3,3,551.0,173.565,1826.565,e-Shop
46782179980,269755,13-11-2013,3.0,5,4,956.0,401.52,4225.52,e-Shop
57922099582,272775,13-11-2013,4.0,2,1,422.0,44.31,466.31,MBR
